user_id,name,type,author,main_characters,rating,review_date,tags,story_summary,notes,is_public
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,和影帝结婚后爆红全网,BL小说,,,0,2024-01-01,{刑侦},别被名字误导居然刑侦向！好像还可以。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,六州歌头,BL小说,,,6,2024-01-01,{古代},权谋，谢竟&陆令从，先婚后爱吧，现实和回忆穿插，好虐唏嘘，天家无心。买了实体书。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,牢头进阶指南,BL小说,,,0,2024-01-01,{},幽山幽冥地狱,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,意外坏了暗恋对象他哥的崽,BL小说,,,0,2024-01-01,{},如其名一般甜，没啥特别的印象。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,你男朋友归我了,BL小说,,,0,2024-01-01,{},电竞，久别重逢恋恋不忘,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,自己养的老婆最可爱,BL小说,,,0,2024-01-01,{娱乐圈},娱乐圈童星霸总，收养俩哥哥从来不对付哈哈哈俩对父母爸爸互怼，整体还是轻松的。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,进京赶考还分配老公吗,BL小说,长鼻子狗,赵宝珠&叶京华,0,2025-01-01,"{种田,古代}","种田,通篇看完对宝珠的猫儿眼很是喜欢。",都说眼睛是心灵的窗户，真的很喜欢眼睛好看的圆溜溜的人儿。天之骄子城府极深肱骨之臣攻，猫儿眼般的寒门学子一心只想报效朝廷受，比较甜朝堂这边不是很深，主要是攻才华横溢深得信任，基本没有被打压被陷害。最后还是有点子无语，太子居然也对宝珠有了强制占有，君臣二人相互的试探，可能在我看过的权谋中都是天家无心居多，皇帝老子对叶京华的好着实超过了我的预期，虽然是想为儿子的朝堂择贤，但太宽容让我一度以为叶京华是皇上的私生子。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,纸飞机,BL小说,潭石,汤君赫&杨煊,0,2025-01-01,"{骨科,破镜重圆}",真骨科，同父异母亲兄弟，是在真的get到骨科的爱到血液里这个设定后看的第一篇。,斯里兰卡的夏天永远炙热。5岁17岁27岁，各自成为彼此阴暗生活的一束光，50%是学生时代，比起破镜重圆我更愿意定义为久别重逢。两人都生长在阴暗面，却是对方为光亮，也为对方点亮一束光。再次被真骨科的血腥味触动，与生俱来，爱进骨髓。十七岁的生日愿望替你许下：希望哥哥杨煊每天都能比弟弟汤君赫过得更好一点。几十封出征前的遗书都是“名下所有财产赠与弟弟汤君赫，这不是爱是什么呢？致敬善良且自由。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,青竹,BL小说,寓风,姜竹&沈清越,0,2025-01-01,"{种田,穿越}",穿越种田，vv强推，我也很很很喜欢，,还好作者申明攻受，不然我也以为我们竹子是受。攻受对彼此都是因为爱你，所以我热爱这个世界，因为看到你我才看到其他人。原住民竹子，穿越者沈先生，群像也很喜欢，大哥大嫂一家的善良和对竹子的爱，四伯家的贪便宜和姜树的聪明。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,捡星星,BL小说,不问三九,秦放&刑炎,0,2025-01-01,"{现代,校园,甜文,虐文}",校园现代，说好的甜文为何虐我。,我可以说我喜欢这个作者，燎原三部曲我都很爱。三九的主角很细腻很温暖，是涓涓流水围着绕着，不分攻受，彼此的存在就是那样的恰如其分。我很喜欢秦放的捋一捋，不会在情绪最上头的时候去写答案，但只要他想清楚了认清了自己，那就是又猛又勇的快乐天使，所以从掰弯到使用那张卡，其实是很符合我对秦放的认识。小院里的四个孩子，其实都心疼，包括最嘴贱的周斯明，每次韩小功说他是跟在邢炎和周斯明屁股后长大，我都好难过，太多的故事和现实，让我可以猜到他经历的是什么。前面真的好甜，跟着去踩风去追自由，生日送的原石送的快乐，俩个人就是那样的水到渠成默契至极。后面的虐肝儿疼，你真的是玩家吗，原来一开始你计划的未来就没有我。太心疼星星了。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,狼行成双,BL小说,巫哲,边南&邱奕,0,2025-01-01,"{现代,校园,爽文,甜文,虐文}",轻校园现代，生活日常向，感觉比解药三伏好看些。,很巫哲的细水日常，和撒野一样没有特定的攻受，但技术上来说肯定是邱大宝更娴熟。边南是小三的儿子，被爸爸的家庭“接纳”，爸爸想弥补想平衡，能感受到他是爱边南的，但是不会和儿子相处，阿姨哥哥妹妹其实对他是怨恨的，但大家都只想追求家庭的平静，妹妹在知道自己喜欢的男生居然是同性恋而且还是边南的对象时，喊出来的小偷，很难受很心疼边南；邱奕从父母车祸后突然的成熟，要负担爸爸的医药费家庭开支自己和弟弟上学照顾他俩，纵然他知道自己是同性恋，但无法接受自己也觉得背叛了妈妈，因为父母是那样的希望他娶妻生子。攻受的两个朋友都好好，万飞傻不拉叽，申涛耿直仗义，最最最可爱的必须是二宝邱彦，可爱无敌聪慧过人特别懂事，他对方小军的友谊其实他是很机智情商很高。邱爸爸去世那里很难过，多么好的父亲呀，我想最后他是知晓儿子的性取向的，也是祝福他们的。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,南方海啸,BL小说,卡比丘,韦嘉易&赵竞,0,2025-01-01,"{现代,甜文}",现代文，小甜文，毕竟赵竞从小到大只吃过爱情的苦（其实并么有）,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,凶人恶煞,BL小说,年终,40%进度,0,2025-02-01,{},,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,已读不回,BL小说,一别都门三改火,宁知然&顾承锐,0,2025-04-01,"{穿越,现代}",现代文，穿越到未来发现我和前任结婚了，记忆点不深估计不是很爱。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,真爱来临那天,BL小说,涂格安,汪勤&赵凛生,0,2025-06-01,{现代},现代文，“我和前女友的前姐夫一夜情了”，记忆点不深估计不爱。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,恋爱脑重生日常,BL小说,焦糖冬瓜,姜若棠&陆归帆,0,2025-06-01,"{重生,现代}",现代文，重生后艺术生好好学习天天向上，一般。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,古代幼崽种田日常,BL小说,昵昵儿女,罐罐&魏承,0,2025-06-01,"{种田,古代,ABO}",架空种田，哥儿设定，可爱罐罐，捡罐罐养罐罐升级罐罐。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,两位少爷坚持联姻,BL小说,消失绿缇,兰斯&湛平川,0,2025-06-01,"{爽文,虐文}",异能世界的爽文，战斗写得也不错。两大公会的少爷互相隐瞒身份激情表演，装莲花的强受很爱。,群像写得不错，邓枝和妈妈的故事一开始就让我泪目了，骷髅小邓献上小虫虫好可爱。Oliver小天使赚够了我的眼泪，他的善良真的是无暇的，吃过那么多苦。副cp有对兄弟，哥哥的异能算是有double人格，很腹黑但也很爱。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,夜跑别在雷雨天,BL小说,空菊,,0,2025-06-01,"{穿越,重生,ABO,刑侦}",abo，两个平行世界来回穿，一般。,雷雨天加受父母留下的磁铁石双条件下受从abo的世界穿越到了攻所在的男女两性世界，生活中的认知差异有搞笑的误会，比如明明18cm的攻因为没有腺体，被受认定为阳痿，主线以几个案件推动两人的互相了解，再结合两个世界的来回穿越，大世界观就是元时空和分裂时空，类似游戏读档存档。最后反正就是都来到了两性世界。一般，说是本格推理但没有很精彩，有平行时空分裂时空，再叠加感情中寻找自我释怀自我，很多要素反而觉得乏味，每样都不深入。空菊的文印象深的还是电动小马达。由由说她是野人，达咩，以后不看她的文了。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,十世禅,BL小说,山里不听宣,伏䶮&和尚（罗耶佛）,0,2025-07-01,{玄幻},玄幻，和尚与龙，佛与魔，九世娑婆，渡与皈依。,作者文笔还不错其实，用词着句很佛美，阅读也很累，很多佛语典故不知何故。时间线太长，导致有点流水账，不过前后的埋伏呼应，证明作者的思路和大局观很用心。我还挺喜欢啼野的设定，恶本念。那个仙帝将欲行，我觉得好讽刺人类，自诩高高在上不过是自己的私欲，爱而不得。 石桥禅喜欢，之前看有个电影，杨紫琼演的，也有这段。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,绝地逢生,BL小说,焦糖冬瓜,肖岩&海茵,0,2025-07-01,{丧尸},异世丧尸病毒，真的对受长相很普这点耿耿于怀吖,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,囚于永夜,BL小说,麦香鸡,温然&顾昀迟,0,2025-07-01,{ABO},abo，欲言难止的副cp，很喜欢温然小可爱，比苦瓜还苦，辛苦的长大，努力的活着。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,搭界,BL小说,里伞,夏天梁&徐运墨,0,2025-07-01,{豪门},小市民生活类,艺术世家出生一本正经徐运墨，从小叛逆口甜舌滑夏天梁，要不是作者提前说了攻受，我肯定站反。搭的是什么界呢，难道是餐饮界和文化界？徐运墨的妈妈，不错的人设，曲艺优秀大家，婚后并没有退隐相夫教子，所以对二儿子是心存愧疚，让二儿子觉得不被爱，被比较。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我靠种田飞升了,BL小说,爬上屋顶找星星,宋爱田&南景流,0,2025-07-01,"{种田,玄幻}",种田修真,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,不生不熟,BL小说,不问三九,何乐知&韩方驰,0,2025-07-01,{},友情陪伴，直男转弯，谈了恋爱连友情都不要了么？,单亲母亲给予的无条件的爱真的可以滋养孩子的爱无畏，爱的洒脱真挚果敢，其实在和小黑相爱的8年里，乐知是真的委屈了自己还是他可能并没有看起来那样爱无畏呢？,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,离婚了我还穿着你的外套,BL小说,不问三九,原野&方绍一,0,2025-07-01,"{娱乐圈,破镜重圆}",娱乐圈文，伪破镜重圆,"由由推荐了不生不熟，看完后发现自己很爱不问三九的文，燎原三部曲仿佛我身边也有永远炙热的晓东，永远可靠的汤医生，小南和苦哥已经长大，周罪也不再做噩梦，萧老师的爱永远直接和护短。
看文名以为外套会是个重点的梗，是行李箱里藏着的秘密，然而并不是（给由由吐槽的点哈哈哈），就是一句轻描淡写。原野的野并不仅仅是性格的狂野和开阔，爱憎分明勇敢真诚，是方绍一复杂世界唯一清凉火热的一团光，名字真的很贴角色。这个文里面我更喜欢方绍一，他的爱看着像是一条单向箭头，无条件的爱无条件的护，最后强迫原野签字离婚，是逼迫，逼迫他破茧，但他后悔了，他不想原野失去光热，自私的不想失去这团热源。方绍一在ICU，原野不能签字，好痛，原野哭的那样的绝望畏惧，这样破碎的老婆，我是方绍一我也会放弃我的梦想，只为让爱人远离污浊。",false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,夜潮褪去,BL小说,三道,宋然&沈闻飞,0,2025-08-01,"{现代,甜文}",现代生活日常向，酸涩度50%，多少有点不张嘴了，一个不会说，一个不想说。,和卡比丘的酸涩文比起来，文笔差了点。宋然的设定和俞繁有点像，所以我局限的认为宋然的坚韧是钢铁，但后续他鸵鸟似的寄生在沈闻飞有意给他打造的安全圈内，我感觉他其实是懦弱的，有点不符合我的预期。反之，沈闻飞的不张嘴、霸道、自以为是其实刻画的还可以。他以为自己看似看轻就可以拥有不会失去的爱人，圈起来占有保护，但最后鱼儿搁浅了，差点丧生。严鸣小可爱就是工具人，,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,爱情公园,BL小说,卡比丘,许渭尘&唐既明,0,2025-08-01,"{现代,甜文}",现代文生活日常向，酸涩度40%，脾气不好的刻薄小孩会有糖吃吗？正文是受的视角，番外是攻的视角，重温来看还可以，标准卡比丘。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,豪门炮灰开始发飙,BL小说,冷耳,陆燃x纪旻,0,2025-08-01,"{重生,现代,虐文}",现代都市，重生后的陆燃不要再被欺负，一言不合就巴掌狗屎满天飞，爽！,真的很不喜欢陆燃大哥沈星遇，即便他也是很可怜的家族守门人。感觉所有配角都好可怜，都不是自己，虚假。总体很爽，唯一可能虐心的点就是上辈子车祸导致残疾被困在病床一隅十年，十年疼痛折磨，重生后的幻痛让攻心疼得要死。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,一颗苹果,BL小说,孟还,谢然x谢青寄,0,2025-08-01,"{现代,校园,骨科,虐文}",现代文，骨科，虐心程度70%，小谢的爱好满好委屈，明明他和谢然一样失去妈妈失去姐姐，谢然的爱也好心疼呀，罪责二字压垮了他。,第一次看是因为车不错，看完后当时印象最深的记忆点就是肉痛并没有过多的去关注故事中的遗憾，时隔两年的重温深深被这个故事抓住。兄弟俩重走的7年仍然很心痛（我对7这个数字真的很爱恨交加），第一遭的最后谢然带着无限的自责去结束自己的生命，把未来留给小谢留给活着的人，是呀他总是那样的我行我素恣意妄为，得意时觉得一切都是自己能罩着盲目自信张狂，失意时一切的错误一切的罪责都归咎在自己身上，强烈的矛盾拉扯作者刻画得感同身受，最后谢然碎了，小谢就这样被他抛弃在了失去妈妈失去姐姐没有爸爸的未来。番外是小谢的视角，从那天早起开始写起，因为是上帝视角，我总想让他别走，回头去亲亲谢然吧，别去学校了直接抱着谢然吧，打破原则告诉谢然吧，你很爱他。谁说活着的人就会好好的，被留下的人苍白无力，是弃婴。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,穿成万人嫌替身O后,BL小说,谢沧浪,温盛然x黎瑜,0,2025-08-01,"{现代,ABO,豪门}",现代都市，abo，两世都是亲缘单薄，真的很讨厌abo中o的宿命感。,对比豪门炮灰的大哥和父母，这里面的真的太讨厌，自以为是的温琰，好歹炮灰里界面的沈星遇有脑子有能力能一个人撑住家族，这文里面温琰无能自负讨厌死了。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我相公是纨绔,BL小说,端瑜,谢乔玉x万明霁,0,2025-08-01,"{种田,穿越,古代,ABO,虐文}",种田穿越，现在直男理科生穿身纨绔闲子后，取哥儿生子发奋图强，挺有意思,主线还是比较种田，谢乔玉庶生子被嫡母打压，一心只想嫁给秀才投资人才做一门当家夫郎，奈何第一遭所选非人，在万明霁混账爹的葬礼上看上了“要想俏一身孝”的攻，当然此时已是穿身后的，并不是之前的混账纨绔。本想着万明霁投身科举，后面确实从武举起步，和年幼太子驸马爷刑部司郎谢家大哥一起，拒和亲为家国扩疆土忧民生，俩主角各自两条线，政途一条行商一条比较标准的配合种田，买香皂、近视眼镜、镜子也是标准套餐。受挺可爱的，傲娇小猫咪，虽未庶子但不自卑，靠自己卖绣工花草赚小钱，还很心疼孝顺哥儿阿爹，被老太太开始不喜，以为自己会变成乡下小哥，确是老太太对他的锻炼，这个奶奶挺好的，让我想起了盛明兰的奶奶。总体轻松有趣。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,幸臣,BL小说,灰谷,.许莼x谢翊（九哥）,0,2025-08-01,"{古代,爽文,虐文}",古代架空权谋，国公世子纨绔浪荡还是断袖，遇到九哥后开启了奋斗成长模式，一路成为中宫醇亲王，还可以,作者炫技选满毕竟真的好多字都不认识，每次看古代的文都会有这个困扰，更别提三纲五常的那些仁义道德，就一张圣旨我都读起来困难。不过看起来挺爽的，基本受就是全程开挂，不管是亲戚还是朋友，一路遇到的都算是良师益友得力助手。毕竟最上面的那位以整个江山为后盾。番外后面才看，让我泪目的点居然是害怕皇帝和方子静方子兴君臣两相疑。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,已读不回,BL小说,一别都门三改火,宁知然x顾承锐,0,2025-08-01,"{重生,现代}",现代都市，奇幻时空读档循环。先爱的先说不爱，但不能说他不爱；后爱的放不开，但不能说他会爱。其实是门不当户不对完全两个世界的人，还好，一起慢慢学会爱，爱对方爱自己，没有放手。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,暗恋十二年的他离婚了,BL小说,梅子汤汤,任昭远x谭铮,0,2025-08-01,"{现代,年下}",现代都市爱情，年下7岁，珠宝设计师和风投精英的爱情故事。因为喜欢天空配的广播剧，看了这个文，加持对故事的喜欢，没有大的剧情线，主要从亲情友情爱情一步步去丰满人物，彼此相伴相成。,十二年的暗恋，从谭铮的视角，是高考动员会上的优秀学长，是一起救助过小猫咪的漂亮人儿，也是在寒夜救赎了他的侠士，优秀仿佛磁铁，吸引着他一步一步靠近。因为他，他想参加尽快参加高考，所以跳级大强度学习，赶在任昭远大四的时候能和他同时空相遇一年；因为他，他想做珠宝设计肯定需要花很多钱需要拉投资，那谭铮就做风投使劲儿赚钱随时准备着，所以在任昭远回国开AL工作室的时候，主动投资。谭铮去过任昭远去过的很多地方，住过他前日刚离开的酒店，买过同款行李箱同款香水，去过同样的城市，在任昭远海外学习被诬陷时和网友群战，谭铮像邪恶的私生似的，在任昭远有赵原青的十年里，默默的追随。任昭远以为的爱，原来从他20岁，从谭铮13岁时，就已经开始了。这个点挺吸引我的，我就很喜欢这样的笃定和唯一。故事后面涉及到的矛盾，任昭远的底线不欺骗不设计不强迫，谭铮都做了，但这个矛盾后两个人的自我破茧彼此笃信，这就是虐文后的那一颗大糖！另外，嘻嘻还是可以代一代我的bx。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,心眼,BL小说,北南,乔苑林x梁承,0,2025-08-01,"{现代,校园,年上}",现代校园爱情，年上6岁，心外科医生和新闻记者的青春爱情。一个遭受家暴，杀人坐牢，用尽万般力气，才让自己成为了一个正常人；一个拥有心脏病，万事需谨慎，人生在24岁之前，都没有什么特别的运动乐趣。,在父亲乔文渊和阿姨贺婕的婚礼上，乔苑林看到了那个说“这辈子都不会回平海的人”，只是这一次，他们不再是救与被救的关系，不是小房东与租客的关系，而是外人眼中的“继兄弟”。然而，这一次回来，梁承是要“干大事儿”的，他说：决定权在乔苑林那边，无论他是什么选择，他都受着。乔苑林的外婆太好了，没有见过我的外婆，但我妈妈很爱我所以我想我外婆也会很喜欢我。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,小钟老师乡村历险记,BL小说,再三斯,钟意秋x肖鸣夜,0,2025-09-01,"{种田,校园,年代文}",90年代种田，被开除的重点大学物理系高材生在农村振兴乡村教育，遇到人狠话不多的肖二哥。,种田最扯人心的就是群像的丰富多彩，文好像是前年种田文的top，还是不错的。主线明确，受从被迫接受去农村当老师作为逃离的一种别无选择，到慢慢被学生信任喜爱，看到农村教育知识普及的重要性，逐渐明确自己作为老师的使命。义叔很好，真心珍惜高材生也真心把受当家人，六子很仗义，没有攻那样张扬也是踏实勤劳的好人，王文俊真的是嘴萃毒了的小直男，心善有才，学历低是他唯一痛处。情敌小林也刻画的很好，勇敢清醒的女性，有勇有谋敢爱敢放不矫情！副cp故事线很少，着重体现了对主角小两口的支持，事业线主要靠他俩打辅助。最狠人设肖二哥，可是敢杀人，原本已经断情绝爱似的，遇到闪光的秋儿，才愿意热爱这个世界，这个设定我也很吃！不错！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,竹马难猜,BL小说,冻感超人,沈言x赵林苏,0,2025-09-01,"{现代,校园}",现代校园爱情，突然出现的新技能：对视能看到对方头顶浮现性幻想对象的名字！然后sy就看到了9岁开始一起同桌朋友一起长大的好兄弟头顶自己的大名！,设定不错文风轻快，在一起后含亲量忒高，没有详细的车但是还是看的扭扭捏捏。有点直掰弯，也有万千人中只有你。攻的人设还挺喜欢，小时候是野人可爱，长大后对自己人生的把控父母的放养有爱，还有对爱人的占有欲唯一性，洗算一下校园文的攻好像都这样。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,离婚从被大佬追求开始,BL小说,半今茶,温祈x贺卓鸣,0,2025-09-01,"{现代,豪门}",现代都市，有点豪门世家，攻对受一见钟情但那会儿受还没离婚，但没有出轨不是小三。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,穿越之炮灰男配,BL小说,,,0,2025-09-01,"{穿越,玄幻}",穿书修真，武徒武师武灵武王武皇武尊，大概就这么升级武力值，然后还会有丹药、阵法、炼器、铭文、符箓作为技能升级，整个比较爽，攻受从炮灰配角一路爆改成为绝顶高手。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,诟病,BL小说,池总渣,祁薄言x纪望,0,2025-10-01,"{ABO,娱乐圈}",娱乐圈，双A，标记消失之前回到我身边，一见钟情/误会（一方以为另一方标记了好朋友受伤）分手/精神病（祁家变态）痛苦，还是有点虐，但总体还是觉得双A做爱真疼吖，我都替纪望疼。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,穿越夫郎有点甜,BL小说,羽春,云程x叶存山,0,2025-10-01,"{种田,穿越,现代,古代,ABO}",穿越种田打猎为主？，现代超级宅男且是网络达人的云程穿到架空时代成为一名哥儿，和糙汉黑皮书生一起发家致富创业科举的故事。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,换嫁小夫郎,BL小说,,,0,2025-10-01,{种田},豆腐种田,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,营业悖论,BL小说,稚楚,,0,2025-10-01,"{娱乐圈,年下}",娱乐圈，idol六人团，从小糊糊到大顶流，一般好代虽然也是年下，但性格经历背景差异挺大的。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,死后发现死对头暗恋我,BL小说,椿白,喻和颂x江季烔,0,2025-11-01,"{重生,爽文}",重生复仇爽文，攻通过梦境逐渐想起前世记忆，受小时候因为车祸失去部分记忆，且被黑心父亲洗脑被利用成为争夺家族权势的工具，两次忘记和攻的关联，上一世是受死后攻为其复仇,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,在70年代当乘务员,BL小说,江湖太妖生,席于飞x云穆清,0,2025-11-01,"{重生,年代文}",,重生年代文，市场超市随身空间金手指设定，很有趣的是受太爱认亲戚了，去上海，捡到了攻改变了上世轨迹，认了热心张姨买了房子，帮了高知被斗被害的于大爷，更是后面于大爷搬去了京城和席家一起真正的生活在一起；去西北，帮助攻的家人平反，认了姑父认了姨夫，军队和农场都有人，都是为了照顾好攻的家人；去广州也是认了姨夫，前世一起做过生意此生更是早早的合作，还让上海认识的黑市副cp去广州那边开厂买地；东北更不用说了，老家大本营。总之受，这辈子就想赖在父母身边，和家人一起和爱人一起，混吃等死。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,守寡多年,BL小说,芝芝猫猫,江云x陆淮,0,2025-11-01,"{ABO,星际}",,星际abo，为联盟牺牲了17年的老公回来了，估计想到双胞胎小儿子居然考试及格是上限，他都想回去再躺几年。在异性能量女王的精神力压制下，普通人早就精神时常，但攻在沉睡的17年其实一直都是清醒的，这样的痛苦太泯灭人性，同样的，受从甜心小可爱一个人养大双胞胎，一根根给自己武装上刺，保护家人也伤了自己。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我从棺材里坐起来妖孽都得跪下,BL小说,黑猫睨睨,段安洛x司苍,0,2025-11-01,"{爽文,灵异}",玄学灵异，爽文。感觉这类文都会收养一群可可爱爱小妖怪小精怪。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,失忆后死对头成了我男朋友了？,BL小说,祝麟,商玦x陆屿行,0,2025-11-01,{现代},现代，攻失忆后受本是恶作剧，假装恋爱关系，本是不对付的两人，其实中学就相识，最后应证那句最了解你的往往是你的敌人。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,当直男穿到古代冲喜,BL小说,998,王瑛x陈青岩,0,2025-12-01,"{种田,穿越,现代,古代,ABO}",架空穿越种田，现代农学学生从试验田魂穿哥儿王瑛，Tip：随身空间智能试验田/种田冬卖蔬菜夏卖冰/攻走科举路突破被诬陷作弊后的心理创伤后遗症/陈家四叔三婶李家大舅庄上的佃户/兄弟姐妹都有好姻缘,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,真实遗愿清单,BL小说,卡比丘,李善情x庄叙,0,2025-12-01,"{破镜重圆,年上}",年上三岁破镜重圆酸涩互相治愈，超高需求的受和板眼无情的攻，谁先爱呢？,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,重生后独宠灾星小夫郎,BL小说,菇菇弗斯,苏乙x钟洺,0,2025-12-01,"{种田,重生}",重生种田，没有金手指，靠上一世的信息差从海捕为生到路上种田，从贱民到良民，全是各种海鲜。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,年少成名,BL小说,图南鲸,顾商x江堰,0,2025-12-01,"{娱乐圈,破镜重圆}",娱乐圈，包养的小狗想要真爱，ptsd的玩世不恭有睡眠障碍（母亲车祸死在自己眼前，父亲没有关爱安抚还娶了外室），误会后的破镜重圆。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,绝命法医,BL小说,情韵小尸,沈君辞x顾言琛,0,2025-12-01,"{现代,刑侦}",,都市刑侦，法医和刑侦队长组合，心脏移植伴随记忆继承，身体换了但内核还是原主，重返是为了寻找父亲被害真想。案件节奏不错，设计非法采矿，妇女拐卖容器生子器官贩卖，慈善基金非法洗黑钱等，财权腐蚀下的新型犯罪，筑梦师策划师清道夫设定，涉及犯罪心理刑侦审问的设定比《犯罪心理》更能让我接受，会拿它和《默读》比较，都不错。攻受的感情线也很抓人心，受尸山血海走过来的哭，最后落到温暖的怀抱。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,炮灰被反派听到心声后,BL小说,青鸟临星,姜鸣欢x裴靖渊,0,2025-12-01,"{穿越,玄幻}",穿书修真，配角炮灰逆袭实则是天道之子集龙凤人族top级别基因。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,眼前,BL小说,不问三九,潘小卓x石凯,0,2025-12-01,{},燎原小宇宙的故事终于都看完了，社恐小卓的喜欢真的好温暖。,,false
